line,direction,stop,bus,datetime,estimateArrive
18,2026-08-17T18:34:27.987072,LF75OOH,LF75OOH,Sudbury,2,Kensal Green Cemetery,88,440.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1156,LTZ1156,Hampstead Heath,1,Warwick Way,91,455.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75OPB,LF75OPB,Euston,1,Edgware Road,91,455.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BBX,SK20BBX,"Ilford, Hainault Street",2,Bow Church,99,495.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75OOG,LF75OOG,Sudbury,2,Wembley Central Station,100,500.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYG,SK20AYG,"City Thameslink, Holborn Viaduct",1,Dersingham Avenue,100,500.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1209,LTZ1209,Oxford Circus,2,St Pancras International Station,101,505.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75OOA,LF75OOA,Sudbury,2,Baker Street Station,102,510.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1166,LTZ1166,Pimlico,2,Camden Town Station,106,530.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYN,SK20AYN,"Ilford, Hainault Street",2,Mile End Station,110,550.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1038,LTZ1038,Pimlico,2,Stephen Street,116,580.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75OPY,LF75OPY,Sudbury,2,Cecil Avenue,117,585.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ONN,LF75ONN,Sudbury,2,Kensal Green Cemetery,117,585.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1833,LTZ1833,"Stoke Newington, Common",1,Northchurch Road,125,625.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1684,LTZ1684,Hampstead Heath,1,Tottenham Court Road Station,139,695.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1743,LTZ1743,"Stoke Newington, Common",1,King's Cross Road,152,760.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Stratford Bus Station,160,800.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1499,LTZ1499,Oxford Circus,2,Tottenham Court Road Station,164,820.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ONJ,LF75ONJ,Sudbury,2,Craven Park,183,915.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1622,LTZ1622,Hampstead Heath,1,Camden Town Station,188,940.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BBF,SK20BBF,"Ilford, Hainault Street",2,St Paul's Station,192,960.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1491,LTZ1491,"Stoke Newington, Common",1,Euston Station,192,960.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYD,SK20AYD,"Ilford, Hainault Street",2,North Circular Road,206,1030.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYU,SK20AYU,"City Thameslink, Holborn Viaduct",1,Stratford High St / Carpenters Road,208,1040.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1843,LTZ1843,"Stoke Newington, Common",1,Warren Street Station,218,1090.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BCY,SK20BCY,"Ilford, Hainault Street",2,Stratford Centre / Moorfields Eye Hosp,274,1370.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AXW,SK20AXW,"Ilford, Hainault Street",2,Holborn Circus,278,1390.0,51.5074,-0.1278
24,2026-08-17T18:34:27.987072,LTZ1607,LTZ1607,Pimlico,2,St James's Park Station,335,1675.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ORJ,LF75ORJ,Sudbury,2,Euston Station,340,1700.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1826,LTZ1826,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,372,1860.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ2180,LTZ2180,Oxford Circus,2,Stoke Newington Common,398,1990.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYP,SK20AYP,"City Thameslink, Holborn Viaduct",1,Hainault Street,412,2060.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ONL,LF75ONL,Euston,1,Sudbury & Harrow Road Station,458,2290.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ONV,LF75ONV,Sudbury,2,Euston Station,640,3200.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1526,LTZ1526,Oxford Circus,2,Stoke Newington Common,758,3790.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BDE,SK20BDE,"Ilford, Hainault Street",2,Holborn Circus,758,3790.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1517,LTZ1517,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,792,3960.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20AYA,SK20AYA,"City Thameslink, Holborn Viaduct",1,Hainault Street,829,4145.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75OPU,LF75OPU,Sudbury,2,Euston Station,1000,5000.0,51.5074,-0.1278
18,2026-08-17T18:34:27.987072,LF75ORG,LF75ORG,Euston,1,Sudbury & Harrow Road Station,1118,5590.0,51.5074,-0.1278
25,2026-08-17T18:34:27.987072,SK20BDU,SK20BDU,"Ilford, Hainault Street",2,Holborn Circus,1178,5890.0,51.5074,-0.1278
73,2026-08-17T18:34:27.987072,LTZ1821,LTZ1821,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1566,7830.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYF,SK20AYF,"City Thameslink, Holborn Viaduct",1,Booth Memorial,1,5.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1529,LTZ1529,Oxford Circus,2,Barbauld Road,2,10.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPV,LF75OPV,Sudbury,2,Great Portland Street Station,3,15.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYB,SK20AYB,"City Thameslink, Holborn Viaduct",1,Green Street,6,30.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPC,LF75OPC,Sudbury,2,Wembley Central Station,6,30.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AXV,SK20AXV,"City Thameslink, Holborn Viaduct",1,Shrewsbury Road,7,35.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BBU,SK20BBU,"City Thameslink, Holborn Viaduct",1,Whitechapel Stn  / Royal London Hosp,8,40.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOB,LF75OOB,Euston,1,Knatchbull Road,8,40.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1835,LTZ1835,"Stoke Newington, Common",1,Tottenham Court Road Station,10,50.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BBV,SK20BBV,"City Thameslink, Holborn Viaduct",1,Bow Church Station,11,55.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYZ,SK20AYZ,"City Thameslink, Holborn Viaduct",1,Coborn Road,12,60.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1786,LTZ1786,Pimlico,2,St Martin's Place,16,80.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPD,LF75OPD,Euston,1,Ark Elvin Academy / Park Lane,21,105.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AZC,SK20AZC,"Ilford, Hainault Street",2,Altab Ali Park,22,110.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOD,LF75OOD,Euston,1,Marylebone Station,22,110.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPP,LF75OPP,Euston,1,Bishops Bridge Road / Little Venice,25,125.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOY,LF75OOY,Sudbury,2,Euston Station,27,135.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AXZ,SK20AXZ,"Ilford, Hainault Street",2,Aldgate East Station ><,27,135.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPK,LF75OPK,Sudbury,2,Edgware Road,30,150.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONR,LF75ONR,Sudbury,2,Kensal Green Station,32,160.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONU,LF75ONU,Euston,1,Wembley Central Station,35,175.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1523,LTZ1523,"Stoke Newington, Common",1,Abney Park,35,175.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1209,LTZ1209,Oxford Circus,2,St Pancras International Station,37,185.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOW,LF75OOW,Sudbury,2,Waverley Avenue,38,190.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BBO,SK20BBO,"Ilford, Hainault Street",2,Water Lane / University of East London,39,195.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1534,LTZ1534,Oxford Circus,2,Essex Road Station,40,200.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOV,LF75OOV,Euston,1,Great Portland St Stn  / Euston Rd,40,200.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1690,LTZ1690,Pimlico,2,Mansfield Road,42,210.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONK,LF75ONK,Euston,1,Kensal Green Station,42,210.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BCZ,SK20BCZ,"Ilford, Hainault Street",2,Seventh Avenue,42,210.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOE,LF75OOE,Euston,1,Westminster Register Office,45,225.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONP,LF75ONP,Sudbury,2,Hermitage Street,46,230.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1827,LTZ1827,"Stoke Newington, Common",1,White Lion Street,48,240.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPA,LF75OPA,Euston,1,Nightingale Road,56,280.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDY,SK20BDY,"Ilford, Hainault Street",2,St Mary Axe,57,285.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1169,LTZ1169,Hampstead Heath,1,Ferdinand Street,59,295.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1162,LTZ1162,Pimlico,2,Warren Street Station  / Euston Road,59,295.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ORA,LF75ORA,Sudbury,2,Sudbury & Harrow Road Station,60,300.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1743,LTZ1743,"Stoke Newington, Common",1,King's Cross Road,61,305.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ORK,LF75ORK,Sudbury,2,Bridgewater Road,62,310.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOX,LF75OOX,Sudbury,2,Harlesden Jubilee Clock,63,315.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1784,LTZ1784,Hampstead Heath,1,Camden High Street,64,320.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1166,LTZ1166,Pimlico,2,Camden Town Station,65,325.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYN,SK20AYN,"Ilford, Hainault Street",2,Mile End Station,66,330.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONW,LF75ONW,Sudbury,2,Ladbroke Grove / Kilburn Lane,71,355.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1815,LTZ1815,"Stoke Newington, Common",1,Newington Green,72,360.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1038,LTZ1038,Pimlico,2,Stephen Street,75,375.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPT,LF75OPT,Sudbury,2,Royal Oak Station,76,380.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1499,LTZ1499,Oxford Circus,2,Tottenham Court Road Station,78,390.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1156,LTZ1156,Hampstead Heath,1,Warwick Way,79,395.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONM,LF75ONM,Euston,1,Harley Street,80,400.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1519,LTZ1519,"Stoke Newington, Common",1,Northwold Road / Stoke Newington Common,80,400.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPE,LF75OPE,Euston,1,Fifth Avenue,81,405.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1833,LTZ1833,"Stoke Newington, Common",1,Northchurch Road,81,405.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPJ,LF75OPJ,Euston,1,North Circular Road,84,420.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1628,LTZ1628,Pimlico,2,Grosvenor Road,84,420.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BBX,SK20BBX,"Ilford, Hainault Street",2,Bow Church,87,435.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYG,SK20AYG,"City Thameslink, Holborn Viaduct",1,Dersingham Avenue,87,435.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOH,LF75OOH,Sudbury,2,Kensal Green Cemetery,88,440.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYL,SK20AYL,"City Thameslink, Holborn Viaduct",1,St Paul's Station,88,440.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1212,LTZ1212,Oxford Circus,2,Stoke Newington High Street,89,445.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1538,LTZ1538,"Stoke Newington, Common",1,Packington Street,90,450.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPB,LF75OPB,Euston,1,Edgware Road,91,455.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1640,LTZ1640,Hampstead Heath,1,Cambridge Circus,92,460.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1684,LTZ1684,Hampstead Heath,1,Tottenham Court Road Station,98,490.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOG,LF75OOG,Sudbury,2,Wembley Central Station,100,500.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1476,LTZ1476,Oxford Circus,2,Islington Green,101,505.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OOA,LF75OOA,Sudbury,2,Baker Street Station,102,510.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AXY,SK20AXY,"Ilford, Hainault Street",2,Warton Road,108,540.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDO,SK20BDO,"City Thameslink, Holborn Viaduct",1,St Katharine Cree,112,560.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Stratford Bus Station,116,580.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1025,LTZ1025,Hampstead Heath,1,Grosvenor Road,117,585.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPY,LF75OPY,Sudbury,2,Cecil Avenue,117,585.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONN,LF75ONN,Sudbury,2,Kensal Green Cemetery,117,585.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AXX,SK20AXX,"City Thameslink, Holborn Viaduct",1,Chapel Road,120,600.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BCY,SK20BCY,"Ilford, Hainault Street",2,Stratford Centre / Moorfields Eye Hosp,137,685.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDV,SK20BDV,"Ilford, Hainault Street",2,Redbridge Central Library,142,710.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1204,LTZ1204,Oxford Circus,2,Capper Street,143,715.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BBF,SK20BBF,"Ilford, Hainault Street",2,St Paul's Station,148,740.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1491,LTZ1491,"Stoke Newington, Common",1,Euston Station,148,740.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYD,SK20AYD,"Ilford, Hainault Street",2,North Circular Road,162,810.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYU,SK20AYU,"City Thameslink, Holborn Viaduct",1,Stratford High St / Carpenters Road,164,820.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1272,LTZ1272,Hampstead Heath,1,Westminster Cathedral,177,885.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONJ,LF75ONJ,Sudbury,2,Craven Park,183,915.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1843,LTZ1843,"Stoke Newington, Common",1,Warren Street Station,207,1035.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1622,LTZ1622,Hampstead Heath,1,Camden Town Station,209,1045.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AXW,SK20AXW,"Ilford, Hainault Street",2,Holborn Circus,234,1170.0,51.5074,-0.1278
24,2026-08-17T18:35:11.852867,LTZ1607,LTZ1607,Pimlico,2,St James's Park Station,237,1185.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1826,LTZ1826,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,328,1640.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ORJ,LF75ORJ,Sudbury,2,Euston Station,340,1700.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ2180,LTZ2180,Oxford Circus,2,Stoke Newington Common,354,1770.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYP,SK20AYP,"City Thameslink, Holborn Viaduct",1,Hainault Street,368,1840.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONL,LF75ONL,Euston,1,Sudbury & Harrow Road Station,458,2290.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ONV,LF75ONV,Sudbury,2,Euston Station,640,3200.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1526,LTZ1526,Oxford Circus,2,Stoke Newington Common,714,3570.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDE,SK20BDE,"Ilford, Hainault Street",2,Holborn Circus,714,3570.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1517,LTZ1517,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,748,3740.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20AYA,SK20AYA,"City Thameslink, Holborn Viaduct",1,Hainault Street,785,3925.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75OPU,LF75OPU,Sudbury,2,Euston Station,1000,5000.0,51.5074,-0.1278
18,2026-08-17T18:35:11.852867,LF75ORG,LF75ORG,Euston,1,Sudbury & Harrow Road Station,1118,5590.0,51.5074,-0.1278
25,2026-08-17T18:35:11.852867,SK20BDU,SK20BDU,"Ilford, Hainault Street",2,Holborn Circus,1134,5670.0,51.5074,-0.1278
73,2026-08-17T18:35:11.852867,LTZ1821,LTZ1821,"Stoke Newington, Common",1,Great Titchfield St / Oxford Circus Stn,1522,7610.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPC,LF75OPC,Sudbury,2,Ealing Road,6,30.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20BDY,SK20BDY,"Ilford, Hainault Street",2,St Mary Axe,10,50.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75ONR,LF75ONR,Sudbury,2,St Mary's Cemetery,14,70.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1162,LTZ1162,Pimlico,2,Warren Street Station  / Euston Road,15,75.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OOA,LF75OOA,Sudbury,2,Baker Street Station,18,90.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AYN,SK20AYN,"Ilford, Hainault Street",2,Mile End Station,19,95.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1784,LTZ1784,Hampstead Heath,1,Camden High Street,20,100.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1815,LTZ1815,"Stoke Newington, Common",1,Newington Green,24,120.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AYZ,SK20AYZ,"City Thameslink, Holborn Viaduct",1,Mile End Station,28,140.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1499,LTZ1499,Oxford Circus,2,Tottenham Court Road Station,30,150.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1038,LTZ1038,Pimlico,2,Stephen Street,31,155.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20BDO,SK20BDO,"City Thameslink, Holborn Viaduct",1,St Katharine Cree,32,160.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1519,LTZ1519,"Stoke Newington, Common",1,Northwold Road / Stoke Newington Common,32,160.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1833,LTZ1833,"Stoke Newington, Common",1,Northchurch Road,33,165.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1156,LTZ1156,Hampstead Heath,1,Warwick Way,35,175.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1523,LTZ1523,"Stoke Newington, Common",1,William Patten School,37,185.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1529,LTZ1529,Oxford Circus,2,Clissold Crescent,39,195.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75ONM,LF75ONM,Euston,1,Regent's Park Station,40,200.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20BBU,SK20BBU,"City Thameslink, Holborn Viaduct",1,The East London Mosque,40,200.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AYG,SK20AYG,"City Thameslink, Holborn Viaduct",1,Dersingham Avenue,40,200.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1212,LTZ1212,Oxford Circus,2,Stoke Newington High Street,41,205.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1538,LTZ1538,"Stoke Newington, Common",1,Packington Street,42,210.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AXV,SK20AXV,"City Thameslink, Holborn Viaduct",1,Katherine Road,42,210.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AYB,SK20AYB,"City Thameslink, Holborn Viaduct",1,Woodgrange Road,45,225.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPP,LF75OPP,Euston,1,Edgware Road,47,235.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1640,LTZ1640,Hampstead Heath,1,Cambridge Circus,48,240.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1743,LTZ1743,"Stoke Newington, Common",1,Penton Rise,50,250.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AXY,SK20AXY,"Ilford, Hainault Street",2,Warton Road,51,255.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20BBF,SK20BBF,"Ilford, Hainault Street",2,St Paul's Station,52,260.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPD,LF75OPD,Euston,1,Wembley Triangle,52,260.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75ONK,LF75ONK,Euston,1,Kilburn Lane,54,270.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1169,LTZ1169,Hampstead Heath,1,Ferdinand Street,54,270.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1684,LTZ1684,Hampstead Heath,1,Tottenham Court Road Station,54,270.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPJ,LF75OPJ,Euston,1,Sunny Crescent,56,280.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPE,LF75OPE,Euston,1,Third Avenue,57,285.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OOB,LF75OOB,Euston,1,St Mary's Road,58,290.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AYD,SK20AYD,"Ilford, Hainault Street",2,North Circular Road,59,295.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OOV,LF75OOV,Euston,1,Euston Square Station,63,315.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75ONP,LF75ONP,Sudbury,2,Bishops Bridge Road / Little Venice,63,315.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AXZ,SK20AXZ,"Ilford, Hainault Street",2,Altab Ali Park,65,325.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1166,LTZ1166,Pimlico,2,Camden Town Station,66,330.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1628,LTZ1628,Pimlico,2,Grosvenor Road,68,340.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20BDX,SK20BDX,"City Thameslink, Holborn Viaduct",1,Stratford Bus Station,69,345.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OOE,LF75OOE,Euston,1,Westminster Academy / Cirencester Street,71,355.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75ONW,LF75ONW,Sudbury,2,Ladbroke Grove / Kilburn Lane,72,360.0,51.5074,-0.1278
25,2026-08-17T18:35:59.035841,SK20AXX,SK20AXX,"City Thameslink, Holborn Viaduct",1,Chapel Road,73,365.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1025,LTZ1025,Hampstead Heath,1,Grosvenor Road,73,365.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPT,LF75OPT,Sudbury,2,Westminster Academy / Cirencester Street,73,365.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OPV,LF75OPV,Sudbury,2,Harley Street,76,380.0,51.5074,-0.1278
24,2026-08-17T18:35:59.035841,LTZ1690,LTZ1690,Pimlico,2,St Dominic's Priory,80,400.0,51.5074,-0.1278
18,2026-08-17T18:35:59.035841,LF75OOH,LF75OOH,Sudbury,2,Kensal Green Cemetery,80,400.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1835,LTZ1835,"Stoke Newington, Common",1,Goodge Street Station,84,420.0,51.5074,-0.1278
73,2026-08-17T18:35:59.035841,LTZ1209,LTZ1209,Oxford Circus,2,British Library,92,460.0,51.5074,-0.1278
